file_name,leaf_count,average_leaf_area,projected_leaf_area,diameter,perimeter,compactness,stockiness
./data/AraCropData/Plant_3/IMG_2013-10-06_19-40.png,18,1.09935,19.4949,7.486127169638517,62.879999999999995,0.6168325431065169,0.061959201158703354
./data/AraCropData/Plant_3/IMG_2013-10-07_08-00.png,18,1.1134,19.5606,7.532927717693831,63.39,0.6149710680078663,0.06117169755758523
./data/AraCropData/Plant_3/IMG_2013-10-07_19-40.png,18,1.11545,19.2321,7.512289930507208,64.41,0.6091071046818214,0.05825456641946013
./data/AraCropData/Plant_3/IMG_2013-10-08_08-00.png,19,1.0495894736842104,19.618199999999998,7.54116701843952,65.73,0.6168256034409577,0.057061312533431795
./data/AraCropData/Plant_3/IMG_2013-10-08_19-40.png,20,0.98676,19.389599999999998,7.520492005181576,64.67999999999999,0.6107354963076355,0.058242323385347794
./data/AraCropData/Plant_3/IMG_2013-10-09_08-00.png,20,0.993285,19.345499999999998,7.532927717693831,65.25,0.6113568167920477,0.05709903794015598
./data/AraCropData/Plant_3/IMG_2013-10-09_19-40.png,18,1.06005,18.9207,7.479692507048668,61.62,0.6031991966143032,0.0626186464546042
./data/AraCropData/Plant_4/IMG_2013-09-14_08-00.png,2,0.046349999999999995,0.0675,0.4167733196834941,1.17,0.9146341463414632,0.6196435214181053
./data/AraCropData/Plant_4/IMG_2013-09-14_19-40.png,2,0.05355,0.0567,0.4837354648979129,1.1099999999999999,0.7199999999999996,0.5782917083306268
./data/AraCropData/Plant_4/IMG_2013-09-15_08-00.png,2,0.03555,0.0549,0.44294469180700197,1.14,0.709302325581395,0.5308508362021535
./data/AraCropData/Plant_4/IMG_2013-09-15_19-40.png,2,0.04725,0.0945,0.5531726674375732,1.38,0.9633027522935771,0.6235675399374827
./data/AraCropData/Plant_4/IMG_2013-09-16_08-00.png,2,0.0495,0.0936,0.551543289325507,1.41,0.9497716894977178,0.591626321364126
./data/AraCropData/Plant_4/IMG_2013-09-16_19-40.png,2,0.0513,0.1026,0.5580322571321482,1.41,0.9156626506024101,0.648513467649138
